motifName	meanDeviationZgrp1_kidney	meanDeviationZgrp2_liver	zDiff	pvalue	padj	negLog10padj	cRank	cRank_rerank
MA0723.1_VAX2	2.85762476175369	-2.70364688528526	5.56127164703896	3.08204920906876e-07	4.60731729031458e-06	5.33655187832951	148	92
MA0724.1_VENTX	2.32210353136099	-2.27273991355883	4.59484344491982	0.00013076920983563	0.000269449724180889	3.56952225662828	281	233
MA0725.1_VSX1	3.26479364933561	-3.08075050888145	6.34554415821706	3.59207094438455e-08	2.53666280433087e-06	5.59573725920759	107	58
MA0726.1_VSX2	3.26479364933561	-3.08075050888145	6.34554415821706	3.59207094438455e-08	2.53666280433087e-06	5.59573725920759	107	58
MA0112.3_ESR1	0.859618161288334	-0.857607612165812	1.71722577345415	0.00190577541430336	0.00269790700460059	2.56897302430268	443	417
MA0141.3_ESRRB	0.428907974353899	-0.492470044487956	0.921378018841855	0.0663018575691629	0.0728439763425908	1.13760635534676	527	517
MA0592.2_Esrra	1.71801593756856	-1.68667526421386	3.40469120178242	0.000185819933260907	0.000363478855939409	3.43952084757226	296	250
MA0114.3_Hnf4a	-0.188340477264002	0.479081294815702	-0.667421772079704	0.330648024427314	0.344325910329882	0.463030295651698	556	552
MA0017.2_NR2F1	1.57110317939858	-1.54179948121998	3.11290266061855	0.00084626527679527	0.00132463511367463	2.87790373677742	369	328
MA0113.3_NR3C1	0.945555394035485	-0.87377194947636	1.81932734351185	0.00788660919778053	0.00971563133088282	2.01252897328241	470	448
MA0727.1_NR3C2	0.900103999682874	-0.780027071121951	1.68013107080482	0.0238344362865035	0.0276002772197711	1.5590865558184	500	484
MA0728.1_Nr2f6(var.2)	2.43248394822639	-2.38355656568852	4.81604051391491	1.77076905613336e-06	1.32709974759697e-05	4.87709643342577	193	138
MA0729.1_RARA	2.32314360617761	-2.00669805925199	4.3298416654296	3.0732106521428e-05	8.76546289453536e-05	4.05722514434667	222	165
MA0730.1_RARA(var.2)	1.72419261601456	-1.60517169873089	3.32936431474545	0.000640155939188371	0.00102389582538692	2.9897442276972	362	319
MA0731.1_BCL6B	0.846216646412645	-0.634168905770412	1.48038555218306	0.00414889053799815	0.00536207058370743	2.2706674734727	470	448
MA0472.2_EGR2	3.01325501056398	-3.09588276866329	6.10913777922727	1.48245880323253e-05	5.15106822855145e-05	4.28810269762725	166	114
MA0732.1_EGR3	4.19439142741712	-4.08497755272763	8.27936898014475	4.87009516500834e-06	2.5153127680571e-05	4.5994080046455	112	65
MA0733.1_EGR4	4.00048869503765	-3.76022156837043	7.76071026340808	1.01367564290976e-06	9.10025067055717e-06	5.04094664467447	63	24
MA0734.1_GLI2	0.126838513464917	-0.245940368517214	0.37277888198213	0.243238052247111	0.256529749091216	0.590862263624344	552	547
MA0735.1_GLIS1	1.95115328989731	-1.77542128179813	3.72657457169545	0.000211345464545683	0.000402529684118258	3.39520208753609	304	258
MA0736.1_GLIS2	0.816493342052083	-0.847998894045774	1.66449223609786	0.0199911044600297	0.0233363900853976	1.63196632426515	496	479
MA0737.1_GLIS3	0.539246044307449	-0.503286734122848	1.0425327784303	0.0173439619659843	0.0204524520943073	1.68925461591162	506	491
MA0738.1_HIC2	2.53502898102503	-2.37372323450718	4.90875221553222	5.40087484615299e-08	2.53666280433087e-06	5.59573725920759	188	132
MA0739.1_Hic1	0.814150603845111	-0.822363756100296	1.63651435994541	0.00019969312222133	0.000384127301548672	3.41552482459591	456	433
MA0740.1_KLF14	2.26754771762744	-2.21455741282793	4.48210513045537	0.000293781153675751	0.000534903421315283	3.27172462428932	318	273
MA0741.1_KLF16	3.00921407785133	-2.96785065857092	5.97706473642224	4.83821549212485e-05	0.000122865209207907	3.91057107551906	228	169
MA0742.1_Klf12	0.831089346949102	-0.887042659802952	1.71813200675205	0.0503360596386826	0.0560472664053793	1.25144556440728	520	505
MA0743.1_SCRT1	1.93618283319718	-1.92267905268005	3.85886188587723	1.53542454051597e-07	3.1750386034241e-06	5.49825099000912	265	212
MA0744.1_SCRT2	1.75171680649829	-1.65211005297345	3.40382685947174	2.75297260312687e-06	1.81830816729791e-05	4.74033251054468	290	244
MA0745.1_SNAI2	0.727109475632176	-0.66623673448254	1.39334621011472	0.0216965346388136	0.0252762445792215	1.59728745094643	497	480
MA0746.1_SP3	2.70744274134265	-2.65793231394708	5.36537505528973	4.03815143676211e-05	0.0001092565271909	3.96155260801143	214	159
MA0747.1_SP8	2.97990198048224	-2.90409366717737	5.88399564765961	3.9465859964206e-05	0.000108297312413627	3.9653823210147	211	156
MA0748.1_YY2	0.29300645355244	-0.376005642559402	0.669012096111842	0.151833580087068	0.162498415656954	0.789150868991547	541	535
MA0749.1_ZBED1	-0.613615712637698	0.610513078844296	-1.22412879148199	0.0464662670585023	0.0519381633723414	1.28451341187576	518	503
MA0751.1_ZIC4	0.944993662404504	-0.995927429306917	1.94092109171142	0.00686591268898378	0.00856759363560692	2.0671411404487	464	441
MA0088.2_ZNF143	1.07511012434805	-0.767061775234016	1.84217189958207	0.00288453250805736	0.00386607481982688	2.41272974536087	432	404
MA0752.1_ZNF410	1.40810553415486	-1.31174366672274	2.7198492008776	4.51312522743996e-06	2.41953658026642e-05	4.61626780753438	344	301
MA0753.1_ZNF740	3.50410191978566	-3.35381092051421	6.85791284029988	0.000215072548645886	0.000408285264478584	3.38903629402048	305	259
MA0754.1_CUX1	1.12251065442871	-0.992014144837445	2.11452479926615	5.85065216607051e-05	0.000143539305260798	3.84302916011103	397	365
MA0755.1_CUX2	0.604236430255285	-0.355714492557407	0.959950922812692	0.0185304628772997	0.0217655373847954	1.66223060576961	514	499
MA0756.1_ONECUT2	2.00908812247347	-1.83760912118596	3.84669724365943	1.62652949068458e-05	5.35091235855894e-05	4.27157216218327	266	214
MA0757.1_ONECUT3	2.20684203900474	-1.97334405334665	4.18018609235139	1.69132046118783e-05	5.50154239903231e-05	4.25951553569115	236	178
MA0469.2_E2F3	-0.230040095802127	0.223216768972678	-0.453256864774804	0.134331792596897	0.144300756797037	0.840731391207854	546	540
MA0758.1_E2F7	0.341434314177353	-0.300026665093674	0.641460979271027	0.0494940731752859	0.0552159313458392	1.25793559804356	538	531
MA0473.2_ELF1	0.724988043454154	-0.752195394154069	1.47718343760822	0.00200663335815064	0.00283110279414911	2.54804436160584	471	450
MA0759.1_ELK3	0.835710636285935	-0.798349537614875	1.63406017390081	0.00045440003335558	0.000780705101818637	3.10751298256122	457	434
MA0760.1_ERF	1.70790939779854	-1.65087687149836	3.3587862692969	6.73712985258218e-05	0.000160110592408812	3.79557993558522	292	246
MA0474.2_ERG	1.70002094044049	-1.64806638243987	3.34808732288036	0.00020346212355245	0.000390081356082347	3.40884480627383	302	256
MA0098.3_ETS1	1.63975085258529	-1.56599472794253	3.20574558052782	0.000449302212845239	0.000774243991777956	3.11112215613301	336	291
MA0761.1_ETV1	0.724624812026268	-0.672586518592889	1.39721133061916	0.00105349098596456	0.001605187581246	2.79447420890406	475	455
MA0762.1_ETV2	1.78685432997429	-1.71198630371721	3.4988406336915	7.12250317702514e-05	0.000166287473366837	3.77914046546818	283	236
MA0763.1_ETV3	0.721282810202568	-0.741441591591894	1.46272440179446	0.00298190962031284	0.00396902452910606	2.40131621708616	472	452
MA0764.1_ETV4	0.92103419835516	-0.848144666340729	1.76917886469589	0.00145399114171434	0.00210465217763151	2.67681966696217	439	411
MA0765.1_ETV5	1.20508756134579	-1.20559949074525	2.41068705209104	0.00232410463356879	0.00322699420344444	2.4912018147059	417	386
MA0156.2_FEV	0.466117936140398	-0.402138831748648	0.868256767889046	0.0241804852920053	0.0279451117446528	1.55369414942295	517	501
MA0766.1_GATA5	-6.21021867664359	5.72442713958814	-11.9346458162317	1.17888787389524e-07	2.84792546283633e-06	5.54547138143353	23	6
MA0767.1_GCM2	0.845676889731727	-0.757824976055351	1.60350186578708	0.000625504474048903	0.0010117652456678	2.99492024277083	458	437
MA0768.1_LEF1	2.50681403487378	-2.41546431323436	4.92227834810815	5.09632348413647e-06	2.56588808462175e-05	4.59076229000753	186	130
MA0769.1_Tcf7	1.44265959938614	-1.48056947756443	2.92322907695056	0.000575297439144787	0.000954433287291781	3.02025442240243	349	309
MA0770.1_HSF2	1.23441790171082	-1.05363002622136	2.28804792793218	0.00215466121336234	0.00300614178924529	2.52199053910687	415	383
MA0771.1_HSF4	0.472684496304148	-0.368177297086575	0.840861793390723	0.109185200717268	0.118608313724762	0.925884868490773	533	525
MA0772.1_IRF7	3.23265553806872	-3.04612874964727	6.278784287716	1.54126432739499e-06	1.18985606074893e-05	4.92450557289605	110	61
MA0052.3_MEF2A	3.24436346360711	-3.01195267389909	6.2563161375062	1.39461492726156e-05	4.98445705484224e-05	4.30238214145022	162	109
MA0773.1_MEF2D	3.72182613554751	-3.31809862825409	7.03992476380161	5.31817782341439e-06	2.65450427565253e-05	4.57601657079719	116	68
MA0498.2_MEIS1	1.2726655927153	-1.18779501069602	2.46046060341131	1.80321493049773e-05	5.83274550144237e-05	4.23412697260659	361	318
MA0774.1_MEIS2	1.99221941502636	-1.88437541629198	3.87659483131835	1.48571397956493e-05	5.15106822855145e-05	4.28810269762725	263	209
MA0775.1_MEIS3	1.80079336503268	-1.74078434611951	3.54157771115219	3.02547009313241e-05	8.67201576199834e-05	4.06187994144422	279	230
MA0776.1_MYBL1	0.606468348866814	-0.65657268307716	1.26304103194397	0.00308306182595405	0.00408488054285445	2.38882063933663	491	473
MA0777.1_MYBL2	1.22719010842483	-0.993893673250861	2.22108378167569	0.000534189083612332	0.000891341439226341	3.04995590228517	388	351
MA0105.4_NFKB1	0.82622354723028	-0.857991159823269	1.68421470705355	0.00101342686543913	0.00154821676804553	2.81016823320397	450	426
MA0778.1_NFKB2	0.988657917802601	-1.00363093251381	1.99228885031641	0.00161964493776416	0.00232438582178286	2.63369178232131	410	378
MA0779.1_PAX1	1.4614490393652	-1.28490365840597	2.74635269777118	0.000487585371274982	0.000832778554478509	3.07947046720497	342	298
MA0780.1_PAX3	2.17500239561254	-2.10831635549709	4.28331875110963	0.00187922871167597	0.00266684662759899	2.57400196020167	408	375
MA0781.1_PAX9	2.38057636434007	-2.25620796383518	4.63678432817525	1.64400861394661e-05	5.37785868629994e-05	4.26939061389525	203	148
MA0782.1_PKNOX1	0.898288297696997	-0.603951499218765	1.50223979691576	0.0254250328707634	0.0293248885103028	1.53276363034465	502	486
MA0783.1_PKNOX2	1.56290294350521	-1.20694638463012	2.76984932813532	0.00255390088068593	0.00347931437627565	2.45850632844892	425	397
MA0784.1_POU1F1	2.25049218256559	-2.24640533578737	4.49689751835296	0.000379730399271372	0.000666254245994316	3.1763600102265	330	284
MA0785.1_POU2F1	2.08237575947077	-2.13332383576466	4.21569959523543	0.0013207704341083	0.00194586789147253	2.71088664811292	393	359
MA0786.1_POU3F1	2.08137537342055	-2.15293129513042	4.23430666855098	0.00126719724784133	0.00187170205739828	2.72776328226779	392	357
MA0787.1_POU3F2	2.16424742309454	-2.22036514121252	4.38461256430706	0.000602622381087999	0.000994069397863109	3.00258329562588	351	312
MA0788.1_POU3F3	2.77793870285726	-2.77020701516109	5.54814571801835	9.67989378264444e-05	0.000217234825587253	3.66307055040927	258	203
